premise,conclusion,hypernymy,similarity_raw,similarity_binary,premise_form,conclusion_form
fastener,maple syrup,no,0.5078753232955933,low,fasteners,maple syrup
clothing,underwear,yes,0.8126758337020874,high,clothing,underwear
electronic device,calculator,no,0.6667938232421875,high,electronic devices,calculators
home decor,puppy,no,0.3827163577079773,low,home decor,puppies
condiment,syrup,yes,0.6363763213157654,high,condiments,syrups
weapon,crow,no,0.434671550989151,low,weapons,crows
kitchen tool,elephant,no,0.392145574092865,low,kitchen tools,elephants
fastener,chickpea,no,0.7795764207839966,high,fasteners,chickpeas
tool,valve,yes,0.5783848762512207,low,tools,valves
animal,shark,yes,0.610012948513031,low,animals,sharks
jewelry,duckling,no,0.3670102059841156,low,jewelry,ducklings
container,rollerblade,no,0.4577840566635132,low,containers,rollerblades
protective clothing,football helmet,yes,0.5980138182640076,low,protective clothing,football helmets
insect,mole,no,0.6657353639602661,high,insects,moles
clothing,highlighter,no,0.7757852077484131,high,clothing,highlighters
medical equipment,mirror,no,0.4126312732696533,low,medical equipment,mirrors
dessert,machine gun,no,0.4773678183555603,low,desserts,machine guns
food,vegetable,yes,0.6684378385543823,high,food,vegetables
animal,toucan,yes,0.6292144656181335,high,animals,toucans
food,quesadilla,yes,0.6022306680679321,high,food,quesadillas
insect,grasshopper,yes,0.7241008281707764,high,insects,grasshoppers
animal,jam,no,0.4383794963359833,low,animals,jams
bird,rooster,yes,0.5523613691329956,low,birds,roosters
clothing,keg,no,0.5032992959022522,low,clothing,kegs
seafood,octopus,yes,0.54204922914505,low,seafood,octopus
vegetable,radish,yes,0.7239221334457397,low,vegetables,radishes
candy,bull,no,0.4010787010192871,low,candy,bulls
sea animal,fish,yes,0.756439208984375,high,sea animals,fish
toiletry,eyeliner,yes,0.5621890425682068,low,toiletries,eyeliners
breakfast,sandwich,yes,0.7648253440856934,low,breakfasts,sandwiches
furniture,highchair,yes,0.6230900883674622,low,furniture,highchairs
food,brace,no,0.484377384185791,low,food,braces
women's clothing,pantyhose,yes,0.8513014316558838,high,women's clothes,pantyhoses
food,brussels sprouts,yes,0.5415035486221313,low,food,brussels sprouts
container,briefcase,yes,0.6194785833358765,low,containers,briefcases
food,whipped cream,yes,0.47972744703292847,low,food,whipped cream
plant,palm tree,yes,0.6661045551300049,high,plants,palm trees
candy,lasagna,no,0.7351137399673462,high,candy,lasagna
animal,flamingo,yes,0.5769823789596558,low,animals,flamingoes
fruit,bean,no,0.7771626114845276,high,fruits,beans
medical equipment,first-aid kit,yes,0.6237168312072754,high,medical equipment,first-aid kits
tool,clipper,yes,0.5949298143386841,high,tools,clippers
condiment,cream cheese,yes,0.5489993095397949,low,condiments,cream cheese
container,cantaloupe,no,0.6796005368232727,high,containers,cantaloupes
school supply,eraser,yes,0.7867636680603027,low,school supplies,erasers
food,soy sauce,yes,0.5643323659896851,low,food,soy sauce
food,bumper,no,0.6067831516265869,high,food,bumpers
container,bin,yes,0.6401622295379639,high,containers,bins
container,hatbox,yes,0.6349334716796875,high,containers,hatboxes
furniture,couch,yes,0.6769620180130005,high,furniture,couches
office supply,glue,yes,0.7400450706481934,low,office supplies,glue
vegetable,macaroni,no,0.7861951589584351,high,vegetables,macaroni
mammal,cheetah,yes,0.733665943145752,high,mammals,cheetahs
fastener,highlighter,no,0.8008902072906494,high,fasteners,highlighters
mammal,tube top,no,0.6891556978225708,high,mammals,tube tops
drink,milk,yes,0.6036317348480225,low,drinks,milk
food,alpaca,no,0.49353906512260437,low,food,alpacas
vehicle,dynamite,no,0.4426689147949219,low,vehicles,dynamites
food,easter egg,yes,0.56761634349823,low,food,easter eggs
footwear,maple syrup,no,0.435734361410141,low,footwear,maple syrup
food,appetizer,yes,0.6436949968338013,high,food,appetizers
food,swordfish,yes,0.611355185508728,high,food,swordfish
toiletry,hairdryer,yes,0.6444114446640015,high,toiletries,hairdryers
fastener,puppy,no,0.5192294716835022,low,fasteners,puppies
water vehicle,dustpan,no,0.6716843247413635,high,water vehicles,dustpans
jewelry,rooster,no,0.3929392695426941,low,jewelry,roosters
animal,creme brulee,no,0.4631527066230774,low,animals,creme brulee
vehicle,peanut butter,no,0.44780153036117554,low,vehicles,peanut butter
food,hearing aid,no,0.6227002143859863,high,food,hearing aids
animal,cardinal,yes,0.5611083507537842,low,animals,cardinals
fruit,brace,no,0.4238271117210388,low,fruits,braces
clothing,zebra,no,0.45347505807876587,low,clothing,zebras
fastener,weasel,no,0.9264698624610901,high,fasteners,weasels
kitchen equipment,whisk,no,0.7084622979164124,high,kitchen equipment,whisks
musical instrument,dustpan,no,0.7082561254501343,high,musical instruments,dustpans
food,chips,yes,0.5136085748672485,low,food,chips
furniture,bunkbed,yes,0.5432820320129395,low,furniture,bunkbeds
game,elephant,no,0.3959383964538574,low,games,elephants
electronic device,camcorder,yes,0.5329664945602417,low,electronic devices,camcorders
kitchen equipment,cooker,yes,0.709869384765625,high,kitchen equipment,cookers
tool,prune,no,0.411225825548172,low,tools,prunes
vehicle,motorcycle,yes,0.6575682163238525,high,vehicles,motorcycles
animal,maggot,yes,0.6287192106246948,high,animals,maggots
container,clam,no,0.6598820090293884,high,containers,clams
mammal,birthday cake,no,0.44231128692626953,low,mammals,birthday cakes
game,scrabble,yes,0.5722144246101379,low,games,scrabble
accessory,funnel,no,0.759637713432312,high,accessories,funnels
home decor,centerpiece,yes,0.7398658990859985,high,home decor,centerpieces
container,ski boots,no,0.45858198404312134,low,containers,ski boots
container,prune,no,0.43685948848724365,low,containers,prunes
protective clothing,spacesuit,yes,0.5080858469009399,low,protective clothing,spacesuits
kitchen equipment,zebra,no,0.3958147466182709,low,kitchen equipment,zebras
furniture,beanbag,yes,0.531381368637085,low,furniture,beanbags
fruit,star fruit,yes,0.5844964981079102,low,fruits,star fruits
musical instrument,recorder,yes,0.6744264364242554,high,musical instruments,recorders
tool,cordon bleu,no,0.4198003113269806,low,tools,cordon bleu sandwiches
accessory,pinwheel,no,0.7489144206047058,high,accessories,pinwheels
plant,rabbit,no,0.6972616910934448,high,plants,rabbits
kitchen tool,juicer,yes,0.644963264465332,high,kitchen tools,juicers
women's clothing,highlighter,no,0.855396032333374,high,women's clothes,highlighters
food,cape,no,0.4599376916885376,low,food,capes
vehicle,stretcher,no,0.6940208673477173,high,vehicles,stretchers
accessory,strawberry,no,0.4542900323867798,low,accessories,strawberries
food,cookie,yes,0.5893130302429199,high,food,cookies
electronic device,salami,no,0.4211300015449524,low,electronic devices,salami
container,flask,yes,0.5980165004730225,low,containers,flasks
accessory,dynamite,no,0.4543575942516327,low,accessories,dynamites
tool,penlight,yes,0.5144287347793579,low,tools,penlights
dessert,goose,no,0.7469943165779114,high,desserts,geese
fruit,corn,no,0.714036762714386,high,fruits,corn
animal,crow,yes,0.4960339069366455,low,animals,crows
plant,corn,yes,0.6293779611587524,low,plants,corn
weapon,pitchfork,yes,0.5752571821212769,low,weapons,pitchforks
plant,tumbleweed,yes,0.6233841180801392,low,plants,tumbleweeds
breakfast,jacket,no,0.5678695440292358,low,breakfasts,jackets
food,statue,no,0.5031355619430542,low,food,statues
container,bathtub,yes,0.6271474361419678,low,containers,bathtubs
plant,fern,yes,0.7127467393875122,high,plants,ferns
water vehicle,torpedo,yes,0.5429426431655884,low,water vehicles,torpedoes
footwear,snowshoe,yes,0.7192359566688538,high,footwear,snowshoes
vehicle,truck,yes,0.7376049757003784,high,vehicles,trucks
mammal,gazelle,yes,0.6282627582550049,low,mammals,gazelles
animal,blowfish,yes,0.636972188949585,high,animals,blowfish
animal,ferret,yes,0.6691206097602844,high,animals,ferrets
breakfast,rearview mirror,no,0.5432291030883789,low,breakfasts,rearview mirrors
insect,earwig,yes,0.6012587547302246,low,insects,earwigs
container,bolt,no,0.7213170528411865,high,containers,bolts
toiletry,hairspray,yes,0.6324273943901062,high,toiletries,hairsprays
animal,swab,no,0.6521729230880737,high,animals,swabs
candy,jelly bean,yes,0.6266953945159912,low,candy,jelly beans
medical equipment,sling,yes,0.5740010738372803,low,medical equipment,slings
auto part,sunroof,yes,0.5676480531692505,low,auto parts,sunroofs
food,cable,no,0.500505805015564,low,food,cables
container,pot,yes,0.6888413429260254,high,containers,pots
accessory,earring,yes,0.6173593997955322,low,accessories,earrings
animal,apple,no,0.4855008125305176,low,animals,apples
food,jukebox,no,0.5969698429107666,high,food,jukeboxes
garden tool,watering can,yes,0.6470013856887817,high,garden tools,watering cans
mammal,rhinoceros,yes,0.6814471483230591,high,mammals,rhinos
accessory,corsage,yes,0.7175917625427246,high,accessories,corsages
toy,calf,no,0.45228099822998047,low,toys,calves
clothing,kimono,yes,0.6856973171234131,low,clothing,kimonos
food,hinge,no,0.5925531983375549,high,food,hinges
clothing,slipper,yes,0.6651986241340637,low,clothing,slippers
insect,praying mantis,yes,0.6213549375534058,low,insects,praying mantises
weapon,dustpan,no,0.7048443555831909,high,weapons,dustpans
tool,chainsaw,yes,0.5836725234985352,low,tools,chainsaws
food,duckling,no,0.42017626762390137,low,food,ducklings
toy,latch,no,0.7479569911956787,high,toys,latches
container,coffin,yes,0.5930402278900146,low,containers,coffins
accessory,duckling,no,0.4041857123374939,low,accessories,ducklings
sea animal,eel,yes,0.7712608575820923,high,sea animals,eels
animal,okra,no,0.6657882928848267,high,animals,okra
kitchen equipment,highlighter,no,0.7123584747314453,high,kitchen equipment,highlighters
water vehicle,chariot,no,0.6919246912002563,high,water vehicles,chariots
school supply,tube top,no,0.8979656100273132,high,school supplies,tube tops
tool,granola,no,0.43344560265541077,low,tools,granola
mammal,dustpan,no,0.6584371328353882,high,mammals,dustpans
mammal,scallion,no,0.6556501984596252,low,mammals,scallions
dessert,ice-cream cone,yes,0.6258240938186646,low,desserts,ice-cream cones
food,pesto,yes,0.5482012033462524,low,food,pesto
container,juicer,no,0.6496375203132629,high,containers,juicers
fruit,puppy,no,0.4146605432033539,low,fruits,puppies
food,juicer,no,0.5986788272857666,high,food,juicers
medical equipment,syringe,yes,0.5957261323928833,high,medical equipment,syringes
animal,earwig,yes,0.6250577569007874,high,animals,earwigs
toy,rabbit,no,0.7146701812744141,high,toys,rabbits
tool,banana split,no,0.4382544755935669,low,tools,banana splits
container,bucket,yes,0.6773136854171753,high,containers,buckets
headwear,strawberry,no,0.4204767644405365,low,headwear,strawberries
clothing,sheep,no,0.5165358781814575,low,clothing,sheeps
electronic device,vacuum,yes,0.5565310716629028,low,electronic devices,vacuum cleaners
food,rifle,no,0.49641290307044983,low,food,rifles
clothing,spear,no,0.730684757232666,high,clothing,spears
bird,pelican,yes,0.7335485816001892,high,birds,pelicans
school supply,bassoon,no,0.5658046007156372,low,school supplies,bassoons
musical instrument,ukulele,yes,0.6236156225204468,low,musical instruments,ukuleles
breakfast,peanut butter,yes,0.761360764503479,low,breakfasts,peanut butter
vegetable,sprouts,yes,0.8417922258377075,high,vegetables,sprouts
animal,knob,no,0.46289440989494324,low,animals,knobs
kitchen equipment,mixer,yes,0.6646554470062256,high,kitchen equipment,mixers
garden tool,puppy,no,0.43577682971954346,low,garden tools,puppies
furniture,trident,no,0.4274856448173523,low,furniture,tridents
home decor,potpourri,yes,0.5524067878723145,high,home decor,potpourris
fruit,chair,no,0.3919766843318939,low,fruits,chairs
clothing,blouse,yes,0.6162493228912354,low,clothing,blouses
clothing,lab coat,yes,0.7013527750968933,high,clothing,lab coats
fruit,mandolin,no,0.42328667640686035,low,fruits,mandolins
mammal,celery,no,0.6675972938537598,high,mammals,celeries
animal,trident,no,0.4458087384700775,low,animals,tridents
tool,doorknocker,yes,0.5788555145263672,low,tools,doorknockers
medical equipment,penlight,yes,0.5135840177536011,low,medical equipment,penlights
clothing,turban,yes,0.7037445306777954,high,clothing,turbans
animal,gopher,yes,0.6052545309066772,low,animals,gophers
food,chocolate,yes,0.7789151668548584,high,food,chocolates
condiment,cantaloupe,no,0.7453195452690125,high,condiments,cantaloupes
container,saxophone,no,0.473888635635376,low,containers,saxophones
kitchen tool,grinder,yes,0.6195250749588013,high,kitchen tools,grinders
tool,wedge,yes,0.5880137085914612,high,tools,wedges
mammal,kangaroo,yes,0.6371499300003052,low,mammals,kangaroos
container,jam,no,0.4314805269241333,low,containers,jams
tool,grinder,yes,0.7918715476989746,high,tools,grinders
clothing,tie,yes,0.6830638647079468,low,clothing,ties
food,moth,no,0.48644378781318665,low,food,moths
container,urn,yes,0.6279853582382202,low,containers,urns
water vehicle,ferry,yes,0.7152103185653687,high,water vehicles,ferries
food,ginger,yes,0.5747311115264893,low,food,ginger
tool,sickle,yes,0.6228642463684082,high,tools,sickles
office supply,notebook,yes,0.7808534502983093,low,office supplies,notebooks
food,cougar,no,0.5050435066223145,low,food,cougars
food,rice,yes,0.616606593132019,high,food,rice
footwear,elephant,no,0.4325776994228363,low,footwear,elephants
toy,pogo stick,yes,0.6656337976455688,high,toys,pogo sticks
food,mongoose,no,0.5052326321601868,low,food,mongooses
food,creme brulee,yes,0.4966109097003937,low,food,creme brulee
food,blueberry,yes,0.5534740686416626,low,food,blueberries
food,flour,yes,0.5764270424842834,low,food,flour
sea animal,mole,no,0.752374529838562,high,sea animals,moles
bird,maple syrup,no,0.41850417852401733,low,birds,maple syrup
animal,cocktail,no,0.46050119400024414,low,animals,cocktails
tool,mongoose,no,0.4488598704338074,low,tools,mongooses
food,ratchet,no,0.5956150889396667,high,food,ratchets
plant,zebra,no,0.4473702311515808,low,plants,zebras
condiment,zebra,no,0.4011647403240204,low,condiments,zebras
fastener,mirror,no,0.4996427595615387,low,fasteners,mirrors
animal,bikini,no,0.47008588910102844,low,animals,bikinis
headwear,wig,yes,0.5957390666007996,low,headwear,wigs
livestock,horse,yes,0.6661027669906616,high,livestocks,horses
container,bottle,yes,0.7157849073410034,high,containers,bottles
clothing,cloak,yes,0.7507843971252441,high,clothing,cloaks
clothing,pear,no,0.5203647613525391,low,clothing,pears
vegetable,brussels sprouts,yes,0.716950535774231,low,vegetables,brussels sprouts
toiletry,bull,no,0.3845440149307251,low,toiletries,bulls
mammal,duckling,no,0.4251646399497986,low,mammals,ducklings
container,fruitcake,no,0.6618183851242065,high,containers,fruitcakes
kitchen equipment,backscratcher,no,0.712895929813385,high,kitchen equipment,backscratchers
tool,toolbox,no,0.7948402166366577,high,tools,toolboxes
container,trunk,yes,0.6759656667709351,high,containers,trunks
women's clothing,duckling,no,0.5223235487937927,low,women's clothes,ducklings
animal,moose,yes,0.6001877784729004,low,animals,moose
